Year;Local Government Area;Offence Subdivision;Incidents Recorded;id_loc;id
2018;Mornington Peninsula;Dangerous and negligent acts endangering people;18;1860;24050
2018;Mornington Peninsula;Other crimes against the person;33;1860;24051
2018;Mornington Peninsula;Robbery;5;1860;24052
2018;Mornington Peninsula;Stalking, harassment and threatening behaviour;13;1860;24053
2018;Mornington Peninsula;Assault and related offences;40;1893;24054
2018;Mornington Peninsula;Dangerous and negligent acts endangering people;2;1893;24055
2018;Mornington Peninsula;Other crimes against the person;12;1893;24056
2018;Mornington Peninsula;Robbery;2;1893;24057
2018;Mornington Peninsula;Stalking, harassment and threatening behaviour;2;1893;24058
2018;Mornington Peninsula;Assault and related offences;37;1903;24059
2018;Mornington Peninsula;Dangerous and negligent acts endangering people;8;1903;24060
2018;Mornington Peninsula;Other crimes against the person;5;1903;24061
2018;Mornington Peninsula;Robbery;1;1903;24062
2018;Mornington Peninsula;Stalking, harassment and threatening behaviour;11;1903;24063
2018;Mornington Peninsula;Other crimes against the person;2;2197;24064
2018;Mornington Peninsula;Assault and related offences;3;2223;24065
2018;Mornington Peninsula;Dangerous and negligent acts endangering people;1;2223;24066
2018;Mornington Peninsula;Other crimes against the person;2;2223;24067
2018;Mornington Peninsula;Stalking, harassment and threatening behaviour;1;2223;24068
2018;Mornington Peninsula;Assault and related offences;6;2259;24069
2018;Mornington Peninsula;Dangerous and negligent acts endangering people;1;2259;24070
2018;Mornington Peninsula;Other crimes against the person;1;2259;24071
2018;Mornington Peninsula;Assault and related offences;83;2310;24072
2018;Mornington Peninsula;Dangerous and negligent acts endangering people;14;2310;24073
2018;Mornington Peninsula;Other crimes against the person;28;2310;24074
2018;Mornington Peninsula;Robbery;6;2310;24075
2018;Mornington Peninsula;Stalking, harassment and threatening behaviour;8;2310;24076
2018;Mornington Peninsula;Assault and related offences;50;2332;24077
2018;Mornington Peninsula;Dangerous and negligent acts endangering people;9;2332;24078
2018;Mornington Peninsula;Other crimes against the person;12;2332;24079
2018;Mornington Peninsula;Robbery;3;2332;24080
2018;Mornington Peninsula;Stalking, harassment and threatening behaviour;8;2332;24081
2018;Mornington Peninsula;Assault and related offences;11;2334;24082
2018;Mornington Peninsula;Dangerous and negligent acts endangering people;1;2334;24083
2018;Mornington Peninsula;Other crimes against the person;4;2334;24084
2018;Mornington Peninsula;Stalking, harassment and threatening behaviour;1;2334;24085
2018;Mornington Peninsula;Assault and related offences;1;2396;24086
2018;Mornington Peninsula;Assault and related offences;6;2420;24087
2018;Mornington Peninsula;Dangerous and negligent acts endangering people;1;2420;24088
2018;Mornington Peninsula;Other crimes against the person;1;2420;24089
2018;Mornington Peninsula;Stalking, harassment and threatening behaviour;1;2420;24090
2018;Mornington Peninsula;Assault and related offences;29;2422;24091
2018;Mornington Peninsula;Dangerous and negligent acts endangering people;5;2422;24092
2018;Mornington Peninsula;Other crimes against the person;9;2422;24093
2018;Mornington Peninsula;Robbery;1;2422;24094
2018;Mornington Peninsula;Stalking, harassment and threatening behaviour;4;2422;24095
2018;Mornington Peninsula;Assault and related offences;6;2423;24096
2018;Mornington Peninsula;Dangerous and negligent acts endangering people;1;2423;24097
2018;Mornington Peninsula;Other crimes against the person;2;2423;24098
2018;Mornington Peninsula;Assault and related offences;4;2453;24099
2018;Mornington Peninsula;Robbery;1;2453;24100
2018;Mornington Peninsula;Assault and related offences;22;2681;24101
2018;Mornington Peninsula;Dangerous and negligent acts endangering people;1;2681;24102
2018;Mornington Peninsula;Other crimes against the person;8;2681;24103
2018;Mornington Peninsula;Stalking, harassment and threatening behaviour;1;2681;24104
2018;Mornington Peninsula;Other crimes against the person;2;2715;24105
2018;Mornington Peninsula;Assault and related offences;8;2725;24106
2018;Mornington Peninsula;Other crimes against the person;2;2725;24107
2018;Mornington Peninsula;Stalking, harassment and threatening behaviour;3;2725;24108
2018;Mount Alexander;Stalking, harassment and threatening behaviour;1;147;24109
2018;Mount Alexander;Assault and related offences;1;337;24110
2018;Mount Alexander;Assault and related offences;5;479;24111
2018;Mount Alexander;Dangerous and negligent acts endangering people;1;479;24112
2018;Mount Alexander;Other crimes against the person;1;479;24113
2018;Mount Alexander;Assault and related offences;43;539;24114
2018;Mount Alexander;Dangerous and negligent acts endangering people;2;539;24115
2018;Mount Alexander;Other crimes against the person;10;539;24116
2018;Mount Alexander;Robbery;2;539;24117
2018;Mount Alexander;Stalking, harassment and threatening behaviour;15;539;24118
2018;Mount Alexander;Dangerous and negligent acts endangering people;1;0;24119
2018;Mount Alexander;Dangerous and negligent acts endangering people;1;893;24120
2018;Mount Alexander;Robbery;1;893;24121
2018;Mount Alexander;Stalking, harassment and threatening behaviour;1;893;24122
2018;Mount Alexander;Dangerous and negligent acts endangering people;1;939;24123
2018;Mount Alexander;Robbery;1;939;24124
2018;Mount Alexander;Assault and related offences;1;1162;24125
2018;Mount Alexander;Assault and related offences;3;1185;24126
2018;Mount Alexander;Dangerous and negligent acts endangering people;1;1185;24127
2018;Mount Alexander;Robbery;1;1185;24128
2018;Mount Alexander;Assault and related offences;1;1186;24129
2018;Mount Alexander;Other crimes against the person;1;1186;24130
2018;Mount Alexander;Stalking, harassment and threatening behaviour;1;1186;24131
2018;Mount Alexander;Assault and related offences;1;1523;24132
2018;Mount Alexander;Assault and related offences;2;1645;24133
2018;Mount Alexander;Other crimes against the person;3;1645;24134
2018;Mount Alexander;Dangerous and negligent acts endangering people;1;1647;24135
2018;Mount Alexander;Assault and related offences;1;1691;24136
2018;Mount Alexander;Assault and related offences;2;1925;24137
2018;Mount Alexander;Dangerous and negligent acts endangering people;1;1925;24138
2018;Mount Alexander;Stalking, harassment and threatening behaviour;1;2044;24139
2018;Mount Alexander;Dangerous and negligent acts endangering people;2;2254;24140
2018;Mount Alexander;Assault and related offences;1;2799;24141
2018;Mount Alexander;Other crimes against the person;1;3049;24142
2018;Moyne;Assault and related offences;3;28;24143
2018;Moyne;Other crimes against the person;1;28;24144
2018;Moyne;Dangerous and negligent acts endangering people;2;114;24145
2018;Moyne;Assault and related offences;1;502;24146
2018;Moyne;Dangerous and negligent acts endangering people;2;626;24147
2018;Moyne;Assault and related offences;1;704;24148
2018;Moyne;Dangerous and negligent acts endangering people;1;704;24149
2018;Moyne;Assault and related offences;3;741;24150
2018;Moyne;Assault and related offences;2;977;24151
2018;Moyne;Assault and related offences;2;1004;24152
2018;Moyne;Stalking, harassment and threatening behaviour;1;1004;24153
2018;Moyne;Other crimes against the person;1;1024;24154
2018;Moyne;Assault and related offences;1;1137;24155
2018;Moyne;Assault and related offences;1;1198;24156
2018;Moyne;Dangerous and negligent acts endangering people;1;1226;24157
2018;Moyne;Assault and related offences;1;1405;24158
2018;Moyne;Assault and related offences;1;1425;24159
2018;Moyne;Stalking, harassment and threatening behaviour;2;1425;24160
2018;Moyne;Assault and related offences;6;1453;24161
2018;Moyne;Dangerous and negligent acts endangering people;2;1453;24162
2018;Moyne;Other crimes against the person;2;1453;24163
2018;Moyne;Stalking, harassment and threatening behaviour;1;1453;24164
2018;Moyne;Assault and related offences;1;1622;24165
2018;Moyne;Dangerous and negligent acts endangering people;1;1622;24166
2018;Moyne;Other crimes against the person;1;1622;24167
2018;Moyne;Assault and related offences;2;1739;24168
2018;Moyne;Assault and related offences;1;1740;24169
2018;Moyne;Assault and related offences;1;1785;24170
2018;Moyne;Robbery;1;1785;24171
2018;Moyne;Assault and related offences;16;1864;24172
2018;Moyne;Dangerous and negligent acts endangering people;1;1864;24173
2018;Moyne;Other crimes against the person;6;1864;24174
2018;Moyne;Stalking, harassment and threatening behaviour;4;1864;24175
2018;Moyne;Other crimes against the person;2;1992;24176
2018;Moyne;Dangerous and negligent acts endangering people;1;2059;24177
2018;Moyne;Assault and related offences;3;2141;24178
2018;Moyne;Stalking, harassment and threatening behaviour;2;2141;24179
2018;Moyne;Assault and related offences;1;2172;24180
2018;Moyne;Dangerous and negligent acts endangering people;1;2172;24181
2018;Moyne;Assault and related offences;11;2215;24182
2018;Moyne;Dangerous and negligent acts endangering people;1;2215;24183
2018;Moyne;Other crimes against the person;9;2215;24184
2018;Moyne;Stalking, harassment and threatening behaviour;1;2215;24185
2018;Moyne;Assault and related offences;1;2237;24186
2018;Moyne;Dangerous and negligent acts endangering people;1;2237;24187
2018;Moyne;Assault and related offences;1;2590;24188
2018;Moyne;Other crimes against the person;1;2849;24189
2018;Moyne;Other crimes against the person;1;3002;24190
2018;Moyne;Dangerous and negligent acts endangering people;1;3038;24191
2018;Murrindindi;Other crimes against the person;1;5;24192
2018;Murrindindi;Stalking, harassment and threatening behaviour;2;5;24193
2018;Murrindindi;Assault and related offences;19;22;24194
2018;Murrindindi;Dangerous and negligent acts endangering people;3;22;24195
2018;Murrindindi;Other crimes against the person;3;22;24196
2018;Murrindindi;Stalking, harassment and threatening behaviour;5;22;24197
2018;Murrindindi;Assault and related offences;2;451;24198
2018;Murrindindi;Other crimes against the person;1;451;24199
2018;Murrindindi;Dangerous and negligent acts endangering people;1;535;24200
2018;Murrindindi;Assault and related offences;8;880;24201
2018;Murrindindi;Dangerous and negligent acts endangering people;1;880;24202
2018;Murrindindi;Other crimes against the person;3;880;24203
2018;Murrindindi;Stalking, harassment and threatening behaviour;2;880;24204
2018;Murrindindi;Assault and related offences;2;965;24205
2018;Murrindindi;Dangerous and negligent acts endangering people;1;965;24206
2018;Murrindindi;Other crimes against the person;4;965;24207
2018;Murrindindi;Stalking, harassment and threatening behaviour;1;965;24208
2018;Murrindindi;Assault and related offences;1;1089;24209
2018;Murrindindi;Assault and related offences;5;1415;24210
2018;Murrindindi;Other crimes against the person;1;1415;24211
2018;Murrindindi;Stalking, harassment and threatening behaviour;2;1415;24212
2018;Murrindindi;Assault and related offences;4;1417;24213
2018;Murrindindi;Dangerous and negligent acts endangering people;1;1417;24214
2018;Murrindindi;Other crimes against the person;3;1417;24215
2018;Murrindindi;Stalking, harassment and threatening behaviour;1;1417;24216
2018;Murrindindi;Other crimes against the person;1;1451;24217
2018;Murrindindi;Assault and related offences;6;1683;24218
2018;Murrindindi;Dangerous and negligent acts endangering people;1;1683;24219
2018;Murrindindi;Other crimes against the person;1;1683;24220
2018;Murrindindi;Assault and related offences;2;1814;24221
2018;Murrindindi;Assault and related offences;1;1949;24222
2018;Murrindindi;Other crimes against the person;2;1949;24223
2018;Murrindindi;Assault and related offences;3;1985;24224
2018;Murrindindi;Other crimes against the person;1;1985;24225
2018;Murrindindi;Assault and related offences;1;2174;24226
2018;Murrindindi;Assault and related offences;1;2321;24227
2018;Murrindindi;Assault and related offences;2;2545;24228
2018;Murrindindi;Other crimes against the person;3;2545;24229
2018;Murrindindi;Assault and related offences;2;2599;24230
2018;Murrindindi;Other crimes against the person;1;2640;24231
2018;Murrindindi;Assault and related offences;1;2667;24232
2018;Murrindindi;Other crimes against the person;1;2667;24233
2018;Murrindindi;Assault and related offences;4;3066;24234
2018;Murrindindi;Other crimes against the person;3;3066;24235
2018;Nillumbik;Dangerous and negligent acts endangering people;1;73;24236
2018;Nillumbik;Other crimes against the person;1;582;24237
2018;Nillumbik;Stalking, harassment and threatening behaviour;1;582;24238
2018;Nillumbik;Assault and related offences;1;680;24239
2018;Nillumbik;Assault and related offences;39;780;24240
2018;Nillumbik;Dangerous and negligent acts endangering people;6;780;24241
2018;Nillumbik;Other crimes against the person;7;780;24242
2018;Nillumbik;Stalking, harassment and threatening behaviour;5;780;24243
2018;Nillumbik;Assault and related offences;1;808;24244
2018;Nillumbik;Dangerous and negligent acts endangering people;3;808;24245
2018;Nillumbik;Assault and related offences;48;895;24246
2018;Nillumbik;Dangerous and negligent acts endangering people;6;895;24247
2018;Nillumbik;Other crimes against the person;21;895;24248
2018;Nillumbik;Robbery;6;895;24249
2018;Nillumbik;Stalking, harassment and threatening behaviour;16;895;24250
